dbn,neighborhood,total_students,hs_enroll,non_hs,grades2018,PK,Grade_K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Borough,finalgrades,program1,program2,program3,program4,program5,program6,program7,program8,program9,program10,language_classes,advancedplacement_courses,diplomaendorsements,graduation_rate,attendance_rate,pct_stu_enough_variety,college_career_rate,specialized,admissionspriority11,admissionspriority21,Year,n_Female,pct_Female,n_Male,pct_Male,n_Asian,pct_Asian,n_Black,pct_Black,n_Hispanic,pct_Hispanic,n_Multiple_Race_Categories_Not_Represented,pct_Multiple_Race_Categories_Not_Represented,n_White,pct_White,n_Students_with_Disabilities,pct_Students_with_Disabilities,n_English_Language_Learners,pct_English_Language_Learners,n_Poverty,pct_Poverty,Economic_Need_Index,graduation_quartile
23K644,Ocean Hill,647,358,277,6 to 12,0,0,0,0,0,0,0,84,97,96,97,85,79,97,BROOKLYN,6 to 12,Eagle Academy for Young Men II,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Literature and Composition, AP U.S. Government and Politics, AP U.S. History",NA,0.98,0.92,0.96,0.56,NA,Priority to continuing 8th graders,Then to Brooklyn students or residents,2019-20,0,0,635,1,2,0.003,560,0.882,61,0.096,9,0.014,3,0.005,188,0.296,3,0.005,501,78.9%,76.0%,4
16K455,Bedford-Stuyvesant,428,452,0,9 to 12,0,0,0,0,0,0,0,0,0,0,193,106,84,69,BROOKLYN,9 to 12,Brooklyn STEAM Center,Smart Scholars Early College Program,Institute for Career & Technical Education,Zoned,NA,NA,NA,NA,NA,NA,"American Sign Language, Spanish","AP Calculus AB, AP Computer Science, AP English Literature and Composition",NA,0.6,0.8,0.78,0.24,NA,NA,NA,2019-20,155,0.343,297,0.657,10,0.022,355,0.785,61,0.135,15,0.033,11,0.024,140,0.31,30,0.066,379,83.8%,87.8%,1
28Q310,Briarwood-Jamaica Hills,671,401,271,6 to 12,0,0,0,0,0,0,0,91,90,90,100,98,105,98,QUEENS,6 to 12,Queens Collegiate for New Students,Queens Collegiate for Current Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP English Language and Composition, AP U.S. History",NA,0.88,0.89,0.65,0.63,NA,Open to New York City residents,NA,2019-20,347,0.516,325,0.484,189,0.281,279,0.415,128,0.19,65,0.097,11,0.016,99,0.147,59,0.088,587,87.4%,72.9%,3
17K382,Flatbush,422,219,127,6 to 12,0,0,0,0,0,0,0,44,41,42,61,56,44,58,BROOKLYN,6 to 12,Academy for College Preparation and Career Exploration for New Students,Academy for College Preparation and Career Exploration for Current Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP U.S. Government and Politics",NA,0.78,1.02,0.82,0.6,NA,Open to New York City residents,NA,2019-20,146,0.422,200,0.578,2,0.006,250,0.723,69,0.199,17,0.049,8,0.023,59,0.171,42,0.121,293,84.7%,84.5%,2
30Q580,Queensbridge-LIC,540,436,121,7 to 12,0,0,0,0,0,0,0,0,62,59,99,139,118,80,QUEENS,7 to 12,International Baccalaureate Program,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Mandarin, Spanish",NA,Math,0.96,0.92,0.62,0.92,NA,Priority to continuing 8th graders,Then to Queens students or residents,2019-20,327,0.587,230,0.413,253,0.454,25,0.045,107,0.192,24,0.043,148,0.266,51,0.092,9,0.016,243,43.6%,43.5%,4
25Q263,Murray Hill,442,449,0,9 to 12,0,0,0,0,0,0,0,0,0,0,124,130,99,96,QUEENS,9 to 12,Flushing International High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.9,0.85,0.64,NA,NA,NA,2019-20,190,0.423,259,0.577,174,0.388,5,0.011,252,0.561,2,0.004,16,0.036,10,0.022,386,0.86,406,90.4%,Above 95%,1
08X561,Castle Hill-Clason Point,457,374,0,9 to 12,0,0,0,0,0,0,0,0,0,0,79,99,106,90,BRONX,9 to 12,The Bronx Compass High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish",AP Computer Science,NA,0.59,0.99,0.81,0.55,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,138,0.369,236,0.631,21,0.056,90,0.241,244,0.652,5,0.013,14,0.037,99,0.265,44,0.118,321,85.8%,88.0%,1
02M551,Governors Island,534,523,0,9 to 12,0,0,0,0,0,0,0,0,0,0,133,136,132,122,MANHATTAN,9 to 12,Marine Science,Marine Technology,NA,NA,NA,NA,NA,NA,NA,NA,"French, Mandarin, Spanish","AP Calculus AB, AP English Literature and Composition, AP Environmental Science","CTE, Math, Science",0.79,0.93,0.9,0.58,NA,Open to New York City residents,NA,2019-20,177,0.338,346,0.662,41,0.078,88,0.168,217,0.415,46,0.088,131,0.25,128,0.245,5,0.01,301,57.6%,55.0%,2
21K690,Bensonhurst West,942,592,334,6 to 12,0,0,0,0,0,0,0,107,118,109,210,129,173,80,BROOKLYN,6 to 12,Instrumental Music for New Students,Digital Communications and Media for New Students,Brooklyn Studio Secondary School for Current Students,NA,NA,NA,NA,NA,NA,NA,"American Sign Language, Italian, Spanish","AP English Literature and Composition, AP U.S. History",NA,0.86,0.89,0.64,0.66,NA,Priority to District 21 students or residents,Then to Brooklyn students or residents,2019-20,446,0.482,480,0.518,198,0.214,28,0.03,278,0.3,20,0.022,402,0.434,192,0.207,146,0.158,727,78.5%,77.5%,3
30Q501,Astoria,831,851,0,9 to 12,0,0,0,0,0,0,0,0,0,0,208,243,212,188,QUEENS,9 to 12,Film and Media Arts,Fine Arts,Instrumental Music,Vocal Music,Dance,Drama,NA,NA,NA,NA,Spanish,"AP Art History, AP Biology, AP Calculus AB, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP U.S. Government and Politics, AP U.S. History, AP World History","Arts, Math, Science",0.91,0.91,0.85,0.93,NA,Open to New York City residents,NA,2019-20,576,0.677,275,0.323,97,0.114,103,0.121,263,0.309,82,0.096,306,0.36,157,0.184,5,0.006,288,33.8%,35.2%,3
11X513,Williamsbridge-Olinville,403,365,0,9 to 12,0,0,0,0,0,0,0,0,0,0,107,95,85,78,BRONX,9 to 12,New World High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,NA,0.97,1.03,0.97,0.85,NA,NA,NA,2019-20,196,0.537,169,0.463,34,0.093,46,0.126,244,0.668,2,0.005,39,0.107,25,0.068,244,0.668,345,94.5%,Above 95%,4
02M438,Gramercy,360,351,0,9 to 12,0,0,0,0,0,0,0,0,0,0,75,106,85,85,MANHATTAN,9 to 12,International High School at Union Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.89,0.87,0.53,NA,NA,NA,2019-20,130,0.37,221,0.63,54,0.154,72,0.205,184,0.524,3,0.009,38,0.108,14,0.04,273,0.778,304,86.6%,Above 95%,1
10X374,Belmont,488,421,0,9 to 12,0,0,0,0,0,0,0,0,0,0,105,114,109,93,BRONX,9 to 12,Knowledge and Power Preparatory Academy International High School,Doctors of Tomorrow,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish",AP Computer Science,NA,1.05,1.02,1.08,0.74,NA,Open to New York City residents,NA,2019-20,244,0.58,177,0.42,9,0.021,112,0.266,284,0.675,4,0.01,12,0.029,100,0.238,43,0.102,366,86.9%,87.7%,4
24Q293,Elmhurst,529,646,0,9 to 12,0,0,0,0,0,0,0,0,0,0,185,193,140,128,QUEENS,9 to 12,Civic Leadership Academy,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Biology, AP Calculus AB, AP English Language and Composition, AP English Literature and Composition, AP U.S. History",NA,0.79,0.74,0.47,0.62,NA,Open to New York City residents,NA,2019-20,342,0.529,304,0.471,103,0.159,29,0.045,458,0.709,29,0.045,27,0.042,109,0.169,43,0.067,520,80.5%,79.2%,2
31R460,Todt Hill-Heartland Village,3284,3434,0,9 to 12,0,0,0,0,0,0,0,0,0,0,864,894,789,887,STATEN IS,9 to 12,Academy of Finance,Air Force Junior Reserve Officers' Training Corps,Law & Politics Institute,Scholars' Academy,Music,Visual Arts,Theater,Dance,Zoned,NA,"French, Italian, Latin, Spanish","AP Biology, AP Calculus AB, AP Chemistry, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP U.S. Government and Politics, AP U.S. History, AP World History","Math, Science",0.82,0.86,0.89,0.7,NA,Priority to Staten Island students or residents,Then to New York City residents,2019-20,1717,0.5,1717,0.5,530,0.154,353,0.103,970,0.282,40,0.012,1541,0.449,751,0.219,113,0.033,1945,56.6%,52.1%,2
09X350,E. Concourse-Concourse Village,234,139,58,6 to 12,0,0,0,0,0,0,0,15,18,25,34,47,33,25,BRONX,6 to 12,New Directions Secondary School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,NA,NA,0.77,1,NA,NA,Priority to continuing 8th graders,Then to Bronx students or residents,2019-20,80,0.406,117,0.594,2,0.01,45,0.228,142,0.721,6,0.03,2,0.01,50,0.254,96,0.487,Above 95%,Above 95%,Above 95%,NA
14K474,Bushwick,766,633,0,9 to 12,0,0,0,0,0,0,0,0,0,0,138,144,158,193,BROOKLYN,9 to 12,STEM Professional Careers,Aspiring Teachers,Instrumental Music and Art,NA,NA,NA,NA,NA,NA,NA,"American Sign Language, Spanish","AP Biology, AP Computer Science, AP English Literature and Composition, AP Spanish, AP Studio Art: 2-D Design, AP U.S. History",NA,0.94,1.02,0.91,0.51,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,300,0.474,333,0.526,9,0.014,157,0.248,449,0.709,8,0.013,10,0.016,140,0.221,138,0.218,569,89.9%,91.4%,4
15K462,Park Slope-Gowanus,439,439,0,9 to 12,0,0,0,0,0,0,0,0,0,0,118,115,119,87,BROOKLYN,9 to 12,John Jay School for Law,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Statistics, AP U.S. History",NA,0.86,0.85,0.84,0.55,NA,Priority to District 15 students or residents,Then to Brooklyn students or residents,2019-20,265,0.604,174,0.396,11,0.025,254,0.579,143,0.326,8,0.018,23,0.052,84,0.191,17,0.039,343,78.1%,77.8%,3
10X696,Van Cortlandt Village,400,382,0,9 to 12,0,0,0,0,0,0,0,0,0,0,82,100,94,106,BRONX,9 to 12,High School of American Studies at Lehman College,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Italian, Spanish","AP Calculus AB, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Spanish, AP U.S. History, AP World History","Math, Science",1.04,1.02,0.87,1.05,1,Open to New York City residents who take the Specialized High Schools Admissions Test (SHSAT),NA,2019-20,211,0.552,171,0.448,80,0.209,20,0.052,53,0.139,23,0.06,206,0.539,8,0.021,0,0,102,26.7%,27.3%,4
30Q301,Hunters Point-Sunnyside,565,548,0,9 to 12,0,0,0,0,0,0,0,0,0,0,134,145,143,126,QUEENS,9 to 12 - This school is expanding to serve grades 9 to 14 in the 2023-2024 school year.,Academy for Careers in Television and Film,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Calculus AB, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Psychology, AP U.S. History",CTE,1.01,0.96,0.82,0.84,NA,Open to New York City residents,NA,2019-20,265,0.484,283,0.516,44,0.08,65,0.119,306,0.558,33,0.06,100,0.182,122,0.223,20,0.036,354,64.6%,61.0%,4
02M422,Chelsea-Union Sq,586,383,198,6 to 12,0,0,0,0,0,0,0,89,49,60,128,112,68,75,MANHATTAN,6 to 12,Quest to Learn Upper School for New Students,Quest to Learn Upper School for Current Students,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Calculus AB, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP U.S. History","Math, Science",0.85,0.89,0.73,0.56,NA,Priority to District 2 students or residents,Then to Manhattan students or residents,2019-20,248,0.427,333,0.573,66,0.114,149,0.256,258,0.444,21,0.036,87,0.15,163,0.281,19,0.033,411,70.7%,71.7%,3
10X353,Van Cortlandt Village,495,583,0,9 to 12,0,0,0,0,0,0,0,0,0,0,159,153,134,137,BRONX,9 to 12,World View High School,Spanish Transitional Bilingual,NA,NA,NA,NA,NA,NA,NA,NA,"French, Japanese, Spanish","AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP U.S. History",NA,0.73,0.76,0.64,NA,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,329,0.564,254,0.436,11,0.019,131,0.225,419,0.719,17,0.029,5,0.009,115,0.197,136,0.233,456,78.2%,83.6%,2
17K543,Flatbush,541,377,247,6 to 12,0,0,0,0,0,0,0,85,90,72,108,88,89,92,BROOKLYN,6 to 12,Early College,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Biology, AP English Language and Composition, AP English Literature and Composition, AP U.S. Government and Politics",NA,0.85,0.83,0.75,0.72,NA,Priority to continuing 8th graders,Then to Brooklyn students or residents,2019-20,309,0.495,315,0.505,27,0.043,477,0.764,81,0.13,27,0.043,12,0.019,88,0.141,7,0.011,439,70.4%,62.8%,3
08X269,Hunts Point,643,326,285,6 to 12,0,0,0,0,0,0,0,104,89,92,104,87,74,61,BRONX,6 to 12,Bronx Studio School for Writers and Artists for New Students,Bronx Studio School for Writers and Artists for Current Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Art History, AP Biology, AP English Literature and Composition, AP Statistics, AP U.S. History",NA,0.67,0.88,0.76,0.53,NA,Open to New York City residents,NA,2019-20,326,0.534,285,0.466,4,0.007,124,0.203,473,0.774,1,0.002,9,0.015,169,0.277,75,0.123,531,86.9%,92.0%,1
29Q313,Cambria Heights,397,413,0,9 to 12,0,0,0,0,0,0,0,0,0,0,142,111,87,73,QUEENS,9 to 12,Benjamin Franklin High School for Finance & Information Technology,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Literature and Composition, AP U.S. Government and Politics, AP U.S. History",NA,NA,0.84,0.79,NA,NA,Priority to Queens students or residents,Then to New York City residents,2019-20,124,0.3,289,0.7,68,0.165,235,0.569,73,0.177,28,0.068,9,0.022,71,0.172,48,0.116,346,83.8%,69.3%,NA
12X684,East Tremont,491,394,0,9 to 12,0,0,0,0,0,0,0,0,0,0,109,99,89,97,BRONX,9 to 12,Academy For Excellence,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mandarin, Spanish","AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Spanish, AP U.S. Government and Politics, AP U.S. History",NA,0.66,1.01,0.72,0.44,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,137,0.348,257,0.652,3,0.008,215,0.546,161,0.409,8,0.02,7,0.018,124,0.315,26,0.066,349,88.6%,92.4%,1
19K583,Cypress Hills,243,299,0,9 to 12,0,0,0,0,0,0,0,0,0,0,85,91,78,45,BROOKLYN,9 to 12,Multicultural High School,Dual Language Spanish,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Computer Science, AP English Language and Composition, AP Environmental Science, AP Spanish",NA,0.5,0.73,0.69,0.4,NA,NA,NA,2019-20,137,0.458,162,0.542,0,0,10,0.033,289,0.967,0,0,0,0,2,0.007,257,0.86,268,89.6%,Above 95%,1
08X432,Castle Hill-Clason Point,341,341,0,9 to 12,0,0,0,0,0,0,0,0,0,0,81,86,92,82,BRONX,9 to 12,Bronx Bridges High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP English Literature and Composition, AP Spanish",NA,0.58,0.81,0.69,0.42,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,145,0.425,196,0.575,45,0.132,20,0.059,256,0.751,5,0.015,15,0.044,37,0.109,268,0.786,Above 95%,Above 95%,Above 95%,1
25Q525,Kew Gardens Hills,1141,1219,0,9 to 12,0,0,0,0,0,0,0,0,0,0,315,318,293,293,QUEENS,9 to 12,Intensive Academic Humanities,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Greek, Japanese, Latin, Spanish","AP Biology, AP Calculus AB, AP Calculus BC, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Human Geography, AP Japanese, AP Macroeconomics, AP Music Theory, AP Physics, AP Psychology, AP Spanish, AP Statistics, AP U.S. Government and Politics, AP U.S. History, AP World History","Math, Science",0.93,0.91,0.87,0.94,NA,Open to New York City residents,NA,2019-20,796,0.653,423,0.347,675,0.554,62,0.051,139,0.114,112,0.092,231,0.189,89,0.073,1,0.001,604,49.5%,40.3%,4
02M544,Clinton,334,342,0,"School is structured on credit needs, not grade level",0,0,0,0,0,0,0,0,0,0,51,75,100,116,MANHATTAN,"School is structured on credit needs, not grade level",Independence High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Spanish",NA,NA,0.61,0.81,NA,NA,NA,NA,2019-20,172,0.503,170,0.497,10,0.029,111,0.325,208,0.608,1,0.003,12,0.035,97,0.284,31,0.091,299,87.4%,90.4%,NA
02M393,Clinton,426,428,0,9 to 12,0,0,0,0,0,0,0,0,0,0,128,121,92,87,MANHATTAN,9 to 12,Business of Sports School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Environmental Science, AP Psychology, AP U.S. History",CTE,0.82,0.84,0.85,0.63,NA,Priority to Manhattan students or residents,Then to New York City residents,2019-20,138,0.322,290,0.678,3,0.007,150,0.35,261,0.61,5,0.012,9,0.021,110,0.257,29,0.068,321,75.0%,81.4%,2
03M403,Upper West Side,436,419,0,9 to 12,0,0,0,0,0,0,0,0,0,0,105,106,113,95,MANHATTAN,9 to 12,The Global Learning Collaborative,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Italian, Spanish","AP Calculus AB, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Spanish, AP U.S. Government and Politics, AP U.S. History",Math,0.79,0.89,0.74,0.62,NA,Priority to Manhattan students or residents,Then to New York City residents,2019-20,204,0.487,215,0.513,9,0.021,96,0.229,294,0.702,7,0.017,13,0.031,94,0.224,45,0.107,350,83.5%,87.1%,2
14K454,East Williamsburg,269,310,0,9 to 12,0,0,0,0,0,0,0,0,0,0,103,95,62,50,BROOKLYN,9 to 12,Liberal Arts and College Preparation,Computer Science and Technology,Transitional Bilingual,NA,NA,NA,NA,NA,NA,NA,Spanish,AP Environmental Science,NA,0.59,0.74,0.59,0.28,NA,Open to New York City residents,NA,2019-20,137,0.442,173,0.558,11,0.035,65,0.21,211,0.681,6,0.019,17,0.055,75,0.242,43,0.139,263,84.8%,86.4%,1
02M546,Gramercy,460,453,0,9 to 12,0,0,0,0,0,0,0,0,0,0,117,122,106,108,MANHATTAN,9 to 12,Academy for Software Engineering (AFSE),NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP Computer Science, AP English Language and Composition",NA,0.86,0.91,0.79,0.83,NA,Priority to Manhattan students or residents,Then to New York City residents,2019-20,75,0.166,378,0.834,54,0.119,98,0.216,241,0.532,11,0.024,49,0.108,116,0.256,22,0.049,311,68.7%,70.9%,3
29Q259,Hollis,583,339,246,6 to 12,0,0,0,0,0,0,0,85,84,77,94,95,78,72,QUEENS,6 to 12,Pathways College Preparatory School for Current Students,Pathways College Preparatory School for New Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP English Language and Composition, AP Macroeconomics, AP U.S. Government and Politics, AP U.S. History",NA,0.66,0.91,0.64,0.57,NA,NA,NA,2019-20,287,0.491,298,0.509,47,0.08,481,0.822,30,0.051,20,0.034,7,0.012,96,0.164,14,0.024,433,74.0%,53.5%,1
19K502,East New York,333,269,0,9 to 12,0,0,0,0,0,0,0,0,0,0,109,61,51,48,BROOKLYN,9 to 12,FDNY-Captain Vernon A. Richard High School for Fire and Life Safety,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Environmental Science, AP Statistics",NA,0.88,0.99,0.9,0.4,NA,Priority to students who reside in the geographical catchment area,Then to Brooklyn students or residents,2019-20,66,0.245,203,0.755,5,0.019,175,0.651,78,0.29,6,0.022,5,0.019,87,0.323,8,0.03,225,83.6%,84.2%,3
18K566,Canarsie,195,204,0,9 to 12,0,0,0,0,0,0,0,0,0,0,58,55,52,39,BROOKLYN,9 to 12,Brooklyn Generation School,NA,NA,NA,NA,NA,NA,NA,NA,NA,French,"AP Biology, AP Chemistry",NA,0.72,0.87,0.75,0.49,NA,Open to New York City residents,NA,2019-20,65,0.319,139,0.681,1,0.005,165,0.809,25,0.123,3,0.015,10,0.049,44,0.216,25,0.123,152,74.5%,78.5%,1
09X327,West Concourse,734,406,302,6 to 12,0,0,0,0,0,0,0,101,100,101,110,108,96,92,BRONX,6 to 12,Comprehensive Model School Project (CMSP),NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP European History",Math,0.86,0.91,0.78,0.75,NA,Priority to continuing 8th graders,Then to Bronx students or residents,2019-20,342,0.483,366,0.517,3,0.004,127,0.179,571,0.806,2,0.003,5,0.007,186,0.263,75,0.106,628,88.7%,91.6%,3
26Q430,Auburndale,4557,4468,0,9 to 12,0,0,0,0,0,0,0,0,0,0,1237,1101,1073,1057,QUEENS,9 to 12,Jacob K. Javits Law Institute,Engineering and Robotics,University Scholars,Science Research Institute,Zoned,NA,NA,NA,NA,NA,"French, Italian, Japanese, Korean, Latin, Mandarin, Spanish","AP Art History, AP Biology, AP Calculus AB, AP Calculus BC, AP Chemistry, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Japanese, AP Macroeconomics, AP Microeconomics, AP Physics, AP Psychology, AP Spanish, AP Statistics, AP U.S. Government and Politics, AP U.S. History, AP World History","Math, Science",0.91,0.94,0.96,0.76,NA,Priority to students who live in the zoned area for up to 50% of the seats,Then to Queens students or residents,2019-20,2180,0.488,2288,0.512,2583,0.578,232,0.052,943,0.211,39,0.009,671,0.15,643,0.144,441,0.099,3081,69.0%,60.7%,3
14K561,Williamsburg,676,692,0,9 to 12,0,0,0,0,0,0,0,0,0,0,177,184,171,160,BROOKLYN,9 to 12,Williamsburg Preparatory School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Spanish, AP U.S. History",NA,0.93,0.88,0.8,0.72,NA,Open to New York City residents,NA,2019-20,364,0.526,328,0.474,19,0.027,123,0.178,485,0.701,13,0.019,52,0.075,137,0.198,22,0.032,536,77.5%,79.3%,4
21K572,Gravesend,347,387,0,9 to 12,0,0,0,0,0,0,0,0,0,0,104,96,89,98,BROOKLYN,9 to 12,Expeditionary Learning School for Community Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP English Literature and Composition, AP Environmental Science, AP Psychology, AP Spanish, AP U.S. History",NA,0.75,0.78,0.79,0.63,NA,Open to New York City residents,NA,2019-20,181,0.468,206,0.532,61,0.158,70,0.181,147,0.38,16,0.041,93,0.24,81,0.209,56,0.145,295,76.2%,77.2%,2
10X213,Spuyten Duyvil-Kingsbridge,399,395,0,9 to 12,0,0,0,0,0,0,0,0,0,0,144,106,76,69,BRONX,9 to 12,Bronx Engineering & Technology Academy (BETA),NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP Computer Science, AP English Literature and Composition, AP European History, AP U.S. History",CTE,0.78,0.83,0.67,0.54,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,62,0.157,333,0.843,20,0.051,112,0.284,244,0.618,7,0.018,12,0.03,98,0.248,77,0.195,371,93.9%,88.2%,2
07X495,Melrose S.-Mott Haven N.,491,581,0,9 to 12,0,0,0,0,0,0,0,0,0,0,162,136,153,130,BRONX,9 to 12,Humanities,"STEM (Science, Technology, Engineering and Mathematics)",NA,NA,NA,NA,NA,NA,NA,NA,French,"AP Biology, AP Calculus AB, AP English Literature and Composition",NA,0.83,0.79,0.77,0.66,NA,Open to New York City residents,NA,2019-20,343,0.59,238,0.41,34,0.059,144,0.248,365,0.628,25,0.043,13,0.022,106,0.182,18,0.031,481,82.8%,81.3%,2
32K556,Bushwick,281,339,0,9 to 12,0,0,0,0,0,0,0,0,0,0,121,91,72,55,BROOKLYN,9 to 12,Bushwick Leaders High School for Academic Excellence,Dual Language Spanish,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Environmental Science, AP Spanish, AP U.S. History",NA,0.61,0.67,0.56,0.35,NA,Open to New York City residents,NA,2019-20,173,0.51,166,0.49,4,0.012,50,0.147,271,0.799,10,0.029,4,0.012,84,0.248,92,0.271,Above 95%,Above 95%,93.4%,1
02M459,Lenox Hill,337,301,0,9 to 12,0,0,0,0,0,0,0,0,0,0,83,97,51,70,MANHATTAN,9 to 12,Humanities and Interdisciplinary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,1,0.96,0.63,NA,NA,NA,2019-20,145,0.482,156,0.518,44,0.146,48,0.159,148,0.492,2,0.007,59,0.196,6,0.02,215,0.714,209,69.4%,Above 95%,2
28Q440,Forest Hills,3783,3705,0,9 to 12,0,0,0,0,0,0,0,0,0,0,1028,916,906,855,QUEENS,9 to 12,Academy of Chinese Studies,Dual Language Spanish,Carl Sagan STEM Honors Academy,Law Academy,Drama Academy,Academy of Instrumental and Vocal Music,Zoned,NA,NA,NA,"American Sign Language, French, Hebrew, Italian, Japanese, Mandarin, Spanish","AP Art History, AP Biology, AP Calculus AB, AP Calculus BC, AP Chemistry, AP Computer Science, AP English Literature and Composition, AP Environmental Science, AP French, AP Macroeconomics, AP Physics, AP Psychology, AP Spanish, AP Statistics, AP U.S. Government and Politics, AP U.S. History, AP World History","Arts, CTE, Math, Science",0.9,0.92,0.93,0.75,NA,Open to New York City residents,NA,2019-20,1883,0.508,1822,0.492,898,0.242,246,0.066,1359,0.367,134,0.036,1068,0.288,626,0.169,334,0.09,2787,75.2%,60.9%,3
09X260,Claremont-Bathgate,463,441,0,9 to 12,0,0,0,0,0,0,0,0,0,0,123,111,107,100,BRONX,9 to 12,Bronx Center for Science and Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP Computer Science, AP English Literature and Composition, AP Environmental Science, AP European History, AP U.S. History",NA,0.97,0.96,0.86,0.79,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,230,0.522,211,0.478,30,0.068,97,0.22,293,0.664,10,0.023,11,0.025,93,0.211,23,0.052,370,83.9%,82.1%,4
09X403,Morrisania-Melrose,414,375,0,9 to 12,0,0,0,0,0,0,0,0,0,0,67,104,98,106,BRONX,9 to 12,Bronx International High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arabic, French, Spanish",NA,NA,0.88,0.88,0.92,0.45,NA,NA,NA,2019-20,198,0.528,177,0.472,11,0.029,48,0.128,304,0.811,1,0.003,11,0.029,14,0.037,337,0.899,346,92.3%,Above 95%,3
12X248,Longwood,411,273,0,9 to 12,0,0,0,0,0,0,0,0,0,0,79,73,53,68,BRONX,9 to 12,The Metropolitan High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Literature and Composition, AP Spanish",NA,0.75,1.14,0.9,0.65,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,129,0.473,144,0.527,0,0,62,0.227,204,0.747,3,0.011,4,0.015,84,0.308,71,0.26,Above 95%,Above 95%,Above 95%,2
